"Fine Dust Particles (FDP) a.k.a. suspended particulate matter (SPM) Average hourly values: PM10, ug / m3 for the period from 01.01.2015 to 31.12.2019",,,,,,,,,
Date,Time,Sofia-Druzhba,Sofia - EEA/Pavlovo,Sofia-Kopitoto,Sofia - Mladost,Sofia-Nadezhda,Sofia - Orlov Most,Sofia - Hipodrome,Gara Yana
11/17/2015,6:00,55.58,41.82,19.22,23.54,40.93,,34.82,
11/17/2015,7:00,37.94,40.48,12.14,22.75,59.25,,34.6,
11/17/2015,8:00,51.86,44.62,13.06,48.93,42.72,,37.51,
11/17/2015,9:00,69.28,69.93,11.98,60.02,73.79,,48.34,
11/17/2015,10:00,71.94,73.86,11.07,55.63,77.95,,46.16,
11/17/2015,11:00,44.74,63.65,13.6,49.9,67.48,,61.54,
11/17/2015,12:00,42.09,60.99,17.9,43,84.69,,66.02,
11/17/2015,13:00,36.06,63.69,,46.34,58.83,,57.85,
11/17/2015,14:00,31.48,57.99,,47.03,27.6,,52.78,
11/17/2015,15:00,60.26,47,,52.51,5.87,,44.7,
11/17/2015,16:00,72.5,55.88,16.04,53.43,2.68,,44.9,
11/17/2015,17:00,87.54,63.37,6.41,47.92,15.16,,58.07,
11/17/2015,18:00,142.45,142.28,5.5,60.38,58.94,,68.31,
11/17/2015,19:00,85.14,99.56,5.83,60.37,88.46,,92.88,
11/17/2015,20:00,50.76,72.94,5.83,34.68,74.93,,124.05,
11/17/2015,21:00,111.81,102.92,5.97,37.44,52.62,,180.21,
11/17/2015,22:00,68.28,130.37,6.51,36.4,91.15,,211.81,
11/17/2015,23:00,94.76,112.49,6.56,37.84,91.25,,191.38,
11/17/2015,24:00:00,74.97,108.39,4.28,41.88,61.27,,196.98,
11/18/2015,1:00,,99.96,5.99,63.07,83.59,,187.36,
11/18/2015,2:00,75.29,101.9,8.8,68.7,73.04,,142.55,
11/18/2015,3:00,71.26,77.39,12.93,78.56,64.6,,125.4,
11/18/2015,4:00,73.14,65.17,17.91,71.39,77.78,,110.99,
11/18/2015,5:00,71.02,68.2,22.98,39.6,58.44,,100.97,
11/18/2015,6:00,70.48,65.58,22.14,34.53,65.7,,91,
11/18/2015,7:00,62.67,77,22.14,41.03,50.35,,91.02,
11/18/2015,8:00,104.81,83.06,21.67,50.81,50.21,,118.44,
11/18/2015,9:00,102.12,100.84,21.01,58.87,107.05,,129.97,
11/18/2015,10:00,89.88,127.36,20.21,79.08,127.47,,139.34,
11/18/2015,11:00,82.51,94.19,19.64,70.46,119.76,,78.58,
11/18/2015,12:00,74.22,87.14,20.76,67.81,127.19,,98.94,
11/18/2015,13:00,64.82,98.91,19.76,66.07,82.25,,107.4,
11/18/2015,14:00,69.15,110.08,17.61,69.61,59.64,,99.88,
11/18/2015,15:00,96.18,103.14,14.81,70.54,61.34,,86.94,
11/18/2015,16:00,97.38,86.65,13.72,66.09,61.38,,77.61,
11/18/2015,17:00,99.17,78.49,12.12,68.56,71.81,,67.22,
11/18/2015,18:00,105.16,183.87,11.93,87.17,70.87,,75.72,
11/18/2015,19:00,100.05,176.59,11.01,103.57,60.25,,103.29,
11/18/2015,20:00,101.64,120.82,11.04,113.37,35.09,,124.42,
11/18/2015,21:00,115.33,24.85,11.13,95.63,34.98,,127.69,
11/18/2015,22:00,,19.3,16.03,53.86,36.75,,125.53,
11/18/2015,23:00,90.96,25.19,18.33,58.14,27.64,,105.71,
11/18/2015,24:00:00,75.73,59.42,18.65,56.4,13.25,,89.09,
11/19/2015,1:00,,23.39,23.78,44.51,22.98,,47.33,
11/19/2015,2:00,74.6,27.27,27.33,71.03,18.9,,36.75,
11/19/2015,3:00,80.35,25.05,20.3,66.08,23.26,,35.97,
11/19/2015,4:00,63.59,20.51,9.36,57.17,24.7,,32.41,
11/19/2015,5:00,57.12,16.65,6.67,47.27,12.47,,30.46,
11/19/2015,6:00,47.49,14.53,4.75,29.89,19.03,,35.33,
11/19/2015,7:00,65.91,17.22,3.1,24.23,39.01,,37.73,
11/19/2015,8:00,74.72,45.78,3.74,29.16,25.99,,50.36,
11/19/2015,9:00,126.46,69.2,2.84,40.54,67.71,,60.42,
11/19/2015,10:00,73.01,69.45,2.62,45.72,88.31,,58.86,
11/19/2015,11:00,37.97,66.51,2.24,56.12,76.5,,61.01,
11/19/2015,12:00,51.98,66.07,2.43,57.54,84.64,,61.28,
11/19/2015,13:00,57.2,50.79,5.69,54.87,59.07,,53.03,
11/19/2015,14:00,55.47,38.06,5.03,54.54,16.29,,40.96,
11/19/2015,15:00,69.97,21.83,3.51,52.79,2.64,,33.87,
11/19/2015,16:00,79.03,36.59,3.81,54.4,8.05,,45.28,
11/19/2015,17:00,84.95,64.98,15.5,73.16,37.45,,67.73,
11/19/2015,18:00,129.17,84.97,5.22,99.36,35.43,,83.95,
11/19/2015,19:00,75.28,61.84,5.28,70.49,94.45,,115.43,
11/19/2015,20:00,67.18,77.16,5.86,50.95,90.42,,99.24,
11/19/2015,21:00,80.5,118.01,4.28,38.38,108.02,,104.39,
11/19/2015,22:00,54.41,103.01,1.79,42.23,138.41,,137.42,
11/19/2015,23:00,,108.25,2.73,63.81,130.27,,134.45,
11/19/2015,24:00:00,145.49,86.72,5.69,61.86,97.04,,130.02,
11/20/2015,1:00,,95.07,6.12,36.33,71.74,,133.5,
11/20/2015,2:00,146.04,80.8,5.07,34.92,67.83,,161.73,
11/20/2015,3:00,133.86,71.84,5.77,46.56,66.53,,141.68,
11/20/2015,4:00,104.01,69.45,7.45,41.71,56.93,,118.63,
11/20/2015,5:00,121,65.77,10.43,33.04,55.75,,94.21,
11/20/2015,6:00,141.72,68.96,12.18,44.96,57.87,,105.59,
11/20/2015,7:00,132.44,56.17,12.25,34.34,73.65,,101.43,
11/20/2015,8:00,104.72,98.39,11.71,43.68,80.96,,109.22,
11/20/2015,9:00,110.46,133.08,13.03,78.81,91.78,,122.67,
11/20/2015,10:00,158.99,130.28,12.95,95.82,113.81,,119.65,
11/20/2015,11:00,156.99,106.22,12.84,,110.25,,102.12,
11/20/2015,12:00,98.08,80.76,10.83,,113.69,,85.02,
11/20/2015,13:00,37.89,91.58,11.63,,100.12,,90.09,
11/20/2015,14:00,63.4,60.93,12.74,,60.24,,58.21,
11/20/2015,15:00,54.18,31.72,13.96,,62.91,,43.85,
11/20/2015,16:00,58.65,24.49,13.78,,15.16,,33.99,
11/20/2015,17:00,82.3,17.61,14.37,,14.62,,28.44,
11/20/2015,18:00,111.28,23.83,19.35,63.05,10.32,,29.14,
11/20/2015,19:00,153.23,27.14,23.36,87.6,18.69,,31.07,
11/20/2015,20:00,103.43,28.95,,80.3,21.28,,33.81,
11/20/2015,21:00,126.43,24.92,,78.61,34.83,,35.02,
11/20/2015,22:00,99.64,23.6,,70.58,27.55,,46,
11/20/2015,23:00,72.03,37.2,,62.34,12.67,,49.47,
11/20/2015,24:00:00,104.97,39.53,,62.08,18.87,,48.58,
11/21/2015,1:00,,23.56,,56.44,29.28,,42.93,
11/21/2015,2:00,75.74,18.95,,48.11,21.96,,38.66,
11/21/2015,3:00,54.93,17.61,,43.84,22.31,,26.95,
11/21/2015,4:00,55.39,27.64,,40.5,9.04,,31.53,
11/21/2015,5:00,41.41,17.94,,33.13,26.26,,22.94,
11/21/2015,6:00,42.61,16.87,,27.22,12.71,,20.9,
11/21/2015,7:00,40.51,16.43,,22.8,19.35,,20.46,
11/21/2015,8:00,41.6,16.6,,26.09,16.19,,19.8,
11/21/2015,9:00,55.87,16.4,,27.71,19.23,,19.83,
11/21/2015,10:00,51.86,16.47,,30.52,25.48,,19.38,
11/21/2015,11:00,37.37,16.57,,24.44,20.34,,20.25,
11/21/2015,12:00,30.25,19.84,,20.15,21.35,,20.32,
11/21/2015,13:00,35.92,20.43,,21.69,11.58,,21.35,
11/21/2015,14:00,39.54,23.71,,20.46,23.29,,25.2,
11/21/2015,15:00,37.05,26.34,,19.61,16.52,,22.76,
11/21/2015,16:00,33.72,25.3,,22.96,13.98,,20.8,
11/21/2015,17:00,33.67,25.53,,25.04,21.32,,20.06,
11/21/2015,18:00,36.21,19.87,,22.8,20.61,,19.27,
11/21/2015,19:00,30.28,19.58,,18.82,11.75,,19.1,
11/21/2015,20:00,30.34,23.33,,18.33,19.78,,23.67,
11/21/2015,21:00,35.67,19.68,,17.21,20.11,,21.2,
11/21/2015,22:00,22.1,17.59,,15.74,12.2,,19.53,
11/21/2015,23:00,72.59,19.01,,16.2,16.66,,21.09,
11/21/2015,24:00:00,66.25,18.77,,16.54,14.65,,20.48,
11/22/2015,1:00,,19.92,,15.98,16.53,,23.16,
11/22/2015,2:00,22.57,18.79,,15.41,15.17,,26.74,
11/22/2015,3:00,20.9,20.06,,15.25,21.13,,28.41,
11/22/2015,4:00,17.68,16.76,,14.81,16.66,,23.3,
11/22/2015,5:00,14.3,16.37,,16.07,21.45,,23.27,
11/22/2015,6:00,15.66,18.33,,16.27,15.54,,22.12,
11/22/2015,7:00,21.72,16.26,,17.38,13.75,,20.75,
11/22/2015,8:00,21.82,15.07,,16.58,13.72,,19.65,
11/22/2015,9:00,18.9,14.57,,15.88,21.73,,18.96,
11/22/2015,10:00,22.98,14.36,,19.81,31.88,,18.09,
11/22/2015,11:00,23.1,14.19,,21.7,28.7,,18.02,
11/22/2015,12:00,38.92,15.14,,23.12,32.84,,18.3,
11/22/2015,13:00,55.19,15.75,,23.67,16.64,,17.79,
11/22/2015,14:00,22.55,15.04,10.38,19.71,18.01,,16.91,
11/22/2015,15:00,25.51,14.8,10.9,18.82,10.4,,16.41,
11/22/2015,16:00,27.13,16.86,12.38,16.79,4.3,,18.26,
11/22/2015,17:00,28.33,23.56,16.75,18.51,13.89,,33.38,
11/22/2015,18:00,90.44,25.57,72.07,29.02,29.86,,49,
11/22/2015,19:00,107.37,24.79,137.24,57.38,37.05,,53.79,
11/22/2015,20:00,40.4,24.23,38.39,66.7,27.8,,64.24,
11/22/2015,21:00,10.64,17,25.71,28.09,5.84,,50.29,
11/22/2015,22:00,4.28,18.19,23.38,26.52,5.68,,54.33,
11/22/2015,23:00,12.92,13.45,26.56,21.08,6.98,,34.91,
11/22/2015,24:00:00,6.14,12.36,5.53,14.77,3.59,,27.46,
11/23/2015,1:00,,13.37,4.54,13.1,3.06,,25.69,
11/23/2015,2:00,3.61,14.81,2.76,13.53,4.94,,24.71,
11/23/2015,3:00,6.98,15.65,10.18,15.14,8.9,,25.53,
11/23/2015,4:00,12.28,15.61,6.97,15.25,4.67,,24.94,
11/23/2015,5:00,6.79,20.72,13.85,13.61,5.37,,26.44,
11/23/2015,6:00,13.65,21.24,3.51,12.93,29.05,,25.62,
11/23/2015,7:00,14.74,39.54,4.21,26.84,9.62,,25.61,
11/23/2015,8:00,20.55,33.61,4.45,20.39,4.21,,29.96,
11/23/2015,9:00,53.71,37.1,5,31.22,35.05,,38.25,
11/23/2015,10:00,31.22,43.43,5.2,28.97,34.64,,36.17,
11/23/2015,11:00,39.46,43.26,5.65,43.56,72.55,,35.51,
11/23/2015,12:00,37.71,31.15,7.31,58.97,76.75,,29.85,
11/23/2015,13:00,26.87,15.33,9.26,36.38,15.52,,20.72,
11/23/2015,14:00,25.49,10.29,7.61,29.67,30.21,,13.34,
11/23/2015,15:00,32.99,8.85,6.51,20.04,7.6,,11.81,
11/23/2015,16:00,21.54,10.26,7.72,17.4,2.64,,11.73,
11/23/2015,17:00,32.56,20.79,7.36,22.02,3.54,,15.21,
11/23/2015,18:00,60.69,36.43,9.41,34.64,18.43,,21.05,
11/23/2015,19:00,65.36,37.72,8.49,43.59,8.69,,22.8,
11/23/2015,20:00,60.12,37.23,9.03,40.7,18.95,,31.76,
11/23/2015,21:00,44.64,41.61,9.15,49.44,28.28,,27.61,
11/23/2015,22:00,54.05,45.42,9.28,74.25,24.46,,30.06,
11/23/2015,23:00,60.78,47.22,10.08,87.03,13.24,,32.87,
11/23/2015,24:00:00,61.16,42.34,12.26,69.94,26.92,,37.84,
11/24/2015,1:00,,37.17,16.27,69.48,28.46,,41.02,
11/24/2015,2:00,56.18,37.75,16.83,73.47,26.35,,36.43,
11/24/2015,3:00,55.32,39.49,16.2,63.75,24.34,,36,
11/24/2015,4:00,43.5,39.3,16.53,31.88,19.61,,37.14,
11/24/2015,5:00,13.29,25.21,34.31,27.74,10.19,,24.59,
11/24/2015,6:00,8.81,7.91,7.92,9.49,2.64,,12.19,
11/24/2015,7:00,4.59,7.18,3.83,7.96,6.39,,11.53,
11/24/2015,8:00,7.1,8.45,6.58,9.14,9.46,,12.5,
11/24/2015,9:00,15.49,10.54,13.28,10.93,23.85,,12.32,
11/24/2015,10:00,17.98,16.07,4.76,14.82,18.89,,14.18,
11/24/2015,11:00,14.61,10.13,4,15.15,24.05,,12.47,
11/24/2015,12:00,26.28,17.68,5.38,19.26,18.64,,13.49,
11/24/2015,13:00,25.32,19.79,7.01,22.82,3.69,,18.3,
11/24/2015,14:00,20.62,32.01,7.35,20.79,17.3,,24.01,
11/24/2015,15:00,18.87,42.58,9.22,21.63,26.12,,29.07,
11/24/2015,16:00,28.19,38.53,16.73,24.49,4.44,,30.01,
11/24/2015,17:00,30.21,48.63,60.52,37.18,20.54,,51.13,
11/24/2015,18:00,39.12,35.59,3.15,47.15,23.72,,42.76,
11/24/2015,19:00,34,25.35,2.69,35.36,7.95,,31.51,
11/24/2015,20:00,17.37,21.53,3.31,29.96,6.24,,25.11,
11/24/2015,21:00,27.26,18.7,4.03,28.19,7.1,,20.48,
11/24/2015,22:00,18.37,19.72,9.06,26.15,8.02,,19.78,
11/24/2015,23:00,19.94,27.36,4.05,31.2,7.38,,20.27,
11/24/2015,24:00:00,23.16,18.1,8.95,22.98,11.86,,15.74,
11/25/2015,1:00,,15.1,34.08,14.26,8.94,,14.39,
11/25/2015,2:00,18.18,15.24,6.09,15.61,15.77,,13.88,
11/25/2015,3:00,23.14,12.94,3.58,17.56,16.18,,14.11,
11/25/2015,4:00,22.62,13.17,3.37,22.53,13.59,,16.2,
11/25/2015,5:00,32.09,,3.56,31.42,13.03,,18.03,
11/25/2015,6:00,35.76,,2.43,35.68,15.57,,21.5,
11/25/2015,7:00,39.45,,2.21,32.57,16.54,,20.85,
11/25/2015,8:00,39.41,27.52,12.14,29.61,20.34,,27.11,
11/25/2015,9:00,43.12,19.08,4.29,30.16,9.43,,22.19,
11/25/2015,10:00,28.68,24.06,3.96,18.58,14.92,,19.5,
11/25/2015,11:00,21.03,27.14,2.33,20.01,31.72,,19.52,
11/25/2015,12:00,27.68,29.03,2.94,21.74,28.29,,24.89,
11/25/2015,13:00,36.59,28.46,4.36,36.86,14.76,,23.95,
11/25/2015,14:00,55.48,29.54,4.75,37.87,18.1,,30.19,
11/25/2015,15:00,43.17,32.73,5.44,37.77,30.67,,39.58,
11/25/2015,16:00,50.6,37.13,5.26,45.12,27.96,,45.86,
11/25/2015,17:00,48.06,59.93,5.91,53.34,35.13,,64.43,
11/25/2015,18:00,61.88,52.14,5.29,60.32,7.28,,57.43,
11/25/2015,19:00,80.65,45.59,17.67,48.28,4.57,,50.35,
11/25/2015,20:00,28.41,37.69,14.28,19.46,19.3,,35.16,
11/25/2015,21:00,17.73,30.28,4.47,19.94,30.58,,25.01,
11/25/2015,22:00,21.14,39.51,5.88,19.96,53.64,,24.43,
11/25/2015,23:00,19.92,22.55,6.43,18.95,28.27,,23.37,
11/25/2015,24:00:00,18.2,18.17,18.83,24.14,18.2,,22.42,
11/26/2015,1:00,,12.12,25.13,15.87,7.18,,14.49,
11/26/2015,2:00,9.22,8.48,12.42,9.96,2.66,,12.95,
11/26/2015,3:00,3.39,7.42,1.03,7.5,2.72,,10.74,
11/26/2015,4:00,6.67,5.97,5.87,5.98,2.64,,9.3,
11/26/2015,5:00,6.3,5.89,6.8,5.85,2.9,,8.53,
11/26/2015,6:00,7.02,6.2,3.6,6.3,5.36,,8.34,
11/26/2015,7:00,3.16,6.98,3.59,7.07,4.78,,9.2,
11/26/2015,8:00,10.28,8.21,1.79,8.12,11.28,,9.16,
11/26/2015,9:00,24.82,11.61,1.4,15.08,16.69,,11.47,
11/26/2015,10:00,30.87,9.85,0.97,17.4,19.16,,8.86,
11/26/2015,11:00,18.61,13.64,1.95,8.82,2.64,,10.43,
11/26/2015,12:00,13.6,9.63,4.97,10.27,35.58,,10.09,
11/26/2015,13:00,7.69,8.13,5.63,10.07,17.16,,9.75,
11/26/2015,14:00,8.1,7.89,1.48,9.29,14.81,,9.07,
11/26/2015,15:00,11.89,7.29,1.77,9.66,18.27,,8.33,
11/26/2015,16:00,11.03,9.08,0.72,10.13,2.64,,8.24,
11/26/2015,17:00,11.28,12.75,0.73,12.54,2.64,,10.96,
11/26/2015,18:00,30.17,18.93,0.72,17.99,10.01,,18.68,
11/26/2015,19:00,28.95,15.81,2.24,21.04,18.53,,17.02,
11/26/2015,20:00,25.64,18.71,1.16,22.05,21.73,,17.56,
11/26/2015,21:00,24.3,17.94,1.62,25.35,14.06,,21.68,
11/26/2015,22:00,21.44,16.88,2.36,24.23,14.71,,21.74,
11/26/2015,23:00,15.34,17.95,5.02,15.63,9.71,,23.37,
11/26/2015,24:00:00,16.98,15.53,5.97,12.88,8.52,,18.1,
11/27/2015,1:00,,14.14,9.44,14.2,7.24,,17.58,
11/27/2015,2:00,12.48,14.01,2.31,13.69,9.43,,13.16,
11/27/2015,3:00,14.96,9.53,1.07,15.65,3.97,,11.6,
11/27/2015,4:00,14.44,10.27,1.08,16.97,7.9,,12.95,
11/27/2015,5:00,16.2,14.55,1.16,22.66,9.03,,13.58,
11/27/2015,6:00,21.37,12.73,1.35,18.08,8.21,,14.27,
11/27/2015,7:00,24.88,13.72,9.14,18.59,6.31,,15.07,
11/27/2015,8:00,18.33,11.1,1.92,13.95,16.74,,13.78,
11/27/2015,9:00,12.7,10.42,1.86,14.18,27.61,,12.14,
11/27/2015,10:00,14.86,12.11,1.7,11.22,31,,12.11,
11/27/2015,11:00,19.55,13.07,1.97,12.94,7.38,,12.83,
11/27/2015,12:00,20.86,12.96,3.83,13.43,14.67,,16.15,
11/27/2015,13:00,22.86,16.28,8.63,17.65,17.14,,34.68,
11/27/2015,14:00,23.54,22.93,12.8,15.1,7.73,,33.75,
11/27/2015,15:00,25.69,14.92,11.05,21.51,5.63,,24.31,
11/27/2015,16:00,22.07,14.68,3.49,20.21,18.04,,26.24,
11/27/2015,17:00,18.51,18.57,1.4,13.3,6.06,,26.76,
11/27/2015,18:00,18.48,16.41,1.23,15.07,7.91,,24.62,
11/27/2015,19:00,13.93,11.51,1.19,16.56,4.82,,18.57,
11/27/2015,20:00,21.19,20.96,1.48,15.2,13.39,,25.6,
11/27/2015,21:00,35.43,15.78,1.35,17.19,5.31,,17.49,
11/27/2015,22:00,26.35,14.03,2.05,19.98,7.86,,15.73,
11/27/2015,23:00,19.1,23.65,1.38,19.15,12.02,,26.28,
11/27/2015,24:00:00,40.29,26.17,0.71,29.21,12.79,,21.03,
11/28/2015,1:00,,23.75,2.4,34.81,12.46,,35.08,
11/28/2015,2:00,25.23,25.44,2.33,40.57,10.55,,30.64,
11/28/2015,3:00,32.58,27.82,1.72,51.19,14.51,,29.5,
11/28/2015,4:00,30.95,25.3,1.14,33.11,17.91,,24.67,
11/28/2015,5:00,29.46,23.42,1.52,34.49,10.99,,28.76,
11/28/2015,6:00,26.92,17.95,1.03,33.49,12.76,,27.62,
11/28/2015,7:00,24.79,16.16,1.15,27.87,8.46,,21,
11/28/2015,8:00,17.67,16.62,1.18,17.4,2.75,,14.72,
11/28/2015,9:00,16.02,16.29,1.49,13.49,5.89,,18.18,
11/28/2015,10:00,21.59,16.18,1.36,13.54,14.58,,15.1,
11/28/2015,11:00,23.75,13.48,1.93,14.71,18.49,,17.7,
11/28/2015,12:00,22.61,15.61,2.58,16.9,16.39,,15.46,
11/28/2015,13:00,17.21,15.71,2.57,16,11.55,,17.25,
11/28/2015,14:00,13.16,13.55,1.64,13.83,7.6,,18.16,
11/28/2015,15:00,19.51,12.96,4.68,13.03,11.08,,18.41,
11/28/2015,16:00,13.73,12.76,4.27,12.46,5.09,,20.72,
11/28/2015,17:00,12.53,12.95,4.43,12.92,5.75,,21.55,
11/28/2015,18:00,14.72,14.25,2.85,14.26,10.68,,21.36,
11/28/2015,19:00,15.79,18.05,2.66,15.71,13.81,,19.99,
11/28/2015,20:00,12.33,13.97,2.34,15.26,11.26,,17.65,
11/28/2015,21:00,22.28,12.61,2.3,14.05,4.93,,15.79,
11/28/2015,22:00,18.84,13.34,1.16,15.85,16.59,,15.51,
11/28/2015,23:00,12.05,15.48,2.36,12.02,10.82,,16.47,
11/28/2015,24:00:00,14.24,11.69,2.83,10.95,6.75,,15.83,
11/29/2015,1:00,21.06,9.58,2.85,8.77,23.6,,11.69,
11/29/2015,2:00,8.84,10.59,4.13,8.12,15.33,,14.18,
11/29/2015,3:00,14.22,9.6,4.8,8.98,13.89,,12.88,
11/29/2015,4:00,14.04,8.92,3.64,10.77,8.63,,12.57,
11/29/2015,5:00,19.79,10.22,1.32,13.3,12.73,,16.09,
11/29/2015,6:00,19.56,15.96,0.83,16.63,11.2,,18.94,
11/29/2015,7:00,19.13,12.22,0.87,16.29,11.76,,17.3,
11/29/2015,8:00,15.37,14.56,6.28,13.06,15.06,,15.81,
11/29/2015,9:00,17.48,14.34,11.68,12.42,20.07,,14.68,
11/29/2015,10:00,10.14,12.5,10.09,10.81,29.59,,13.5,
11/29/2015,11:00,18.25,13.5,10.61,11.51,12.34,,14.38,
11/29/2015,12:00,13.93,12.15,8.03,11.37,12.07,,13.42,
11/29/2015,13:00,16.02,9.84,6.66,11.25,23.78,,12.25,
11/29/2015,14:00,22.24,9.92,6.19,9.82,7.57,,12.22,
11/29/2015,15:00,8.43,11.27,6.78,10.64,12.88,,12.65,
11/29/2015,16:00,13.62,12.09,6.45,10.73,8.03,,12.64,
11/29/2015,17:00,11.75,13.38,6.31,11.49,2.7,,13.28,
11/29/2015,18:00,18.97,13.62,6.42,11.6,3.25,,13.48,
11/29/2015,19:00,19.2,14.16,6.54,11.63,7.97,,15.29,
11/29/2015,20:00,14.92,15.28,6.79,11.51,11,,14.26,
11/29/2015,21:00,25.97,15.36,7.44,12.49,19.61,,14.86,
11/29/2015,22:00,16.85,16.13,6.98,13.26,19.21,,14.19,
11/29/2015,23:00,11.7,15.57,6.4,11.97,15.18,,13.93,
11/29/2015,24:00:00,14.69,14.05,4.99,11.78,3.99,,13.08,
11/30/2015,1:00,,10.1,2.99,10.96,12.65,,12.06,
11/30/2015,2:00,28.06,9.96,2.18,10.84,14.2,,11.72,
11/30/2015,3:00,26.06,9.77,0.99,19.04,12.26,,11.58,
11/30/2015,4:00,29.96,9.64,1.36,28.79,2.98,,14.17,
11/30/2015,5:00,36.15,15.82,1.01,21.46,23.43,,18.72,
11/30/2015,6:00,33.6,27.44,1.15,22.37,19.56,,19.91,
11/30/2015,7:00,36.03,27.62,1,20.72,45.07,,19.9,
11/30/2015,8:00,42.94,30.58,1.07,20.77,11.15,,22.29,
11/30/2015,9:00,79.98,41.35,1.2,34.04,45.19,,26.7,
11/30/2015,10:00,56.82,42.78,1.11,37.41,41.76,,33.06,
11/30/2015,11:00,41.3,39.21,1.25,36.15,60.73,,33.66,
11/30/2015,12:00,45.02,54.16,1.91,43.22,49.54,,35.7,
11/30/2015,13:00,51.14,41.52,6.05,43.36,32.75,,28.7,
11/30/2015,14:00,38.09,21.64,3.92,40.19,8.68,,21.49,
11/30/2015,15:00,51.71,10.48,2.76,41.06,2.64,,15.79,
11/30/2015,16:00,45.1,12.78,3.48,34.05,2.67,,17.04,
11/30/2015,17:00,72.72,25.21,3.19,44.09,14.74,,27.77,
11/30/2015,18:00,126.1,35.78,2.9,53.59,11.46,,40.27,
11/30/2015,19:00,160.13,55.32,3.53,58.05,18.23,,72.83,
11/30/2015,20:00,152.45,29.52,3.17,68.83,8.78,,91.18,
11/30/2015,21:00,109.29,27.89,3.48,55.39,18.63,,73.02,
11/30/2015,22:00,40.51,17.38,4.74,62.58,33.94,,34.23,
11/30/2015,23:00,70.6,18.87,4.33,49.98,14.4,,38.52,
11/30/2015,24:00:00,66.95,34.16,3.93,63.63,13.06,,35.27,
12/1/2015,1:00,41.33,49.79,4.45,59.1,6.65,,32.99,
12/1/2015,2:00,38.43,60.7,4.44,33.35,23.46,,50.19,
12/1/2015,3:00,48.83,43.25,4.11,37.7,29.9,,54.89,
12/1/2015,4:00,42.8,44.19,3.52,29.23,32.38,,42.3,
12/1/2015,5:00,17.97,32.34,3.73,24.35,20.83,,30.89,
12/1/2015,6:00,26.3,26.22,3.21,24.09,8.85,,28.45,
12/1/2015,7:00,40.06,25.39,2.27,29.57,21.3,,28.77,
12/1/2015,8:00,55.41,34.5,1.96,38.83,61.71,,29.35,
12/1/2015,9:00,96.28,71.29,2.63,46.49,78.92,,35.78,
12/1/2015,10:00,112,91.01,5.31,48.5,123.98,,54.98,
12/1/2015,11:00,53.93,74.72,7.84,67.43,68.01,,52.78,
12/1/2015,12:00,60.35,24.29,9.27,59.18,40.97,,42.74,
12/1/2015,13:00,69.19,12.28,9.66,42.25,8.57,,19.01,
12/1/2015,14:00,24.39,12.88,11.44,20.61,13.07,,19.55,
12/1/2015,15:00,32.05,12.63,15.28,32.15,18.99,,18.38,
12/1/2015,16:00,29.35,14.73,19.33,22.4,5.34,,21.58,
12/1/2015,17:00,28.86,15.63,12.79,26.6,8.19,,26.37,
12/1/2015,18:00,46.3,16.48,11.36,31.67,14.33,,23.04,
12/1/2015,19:00,58.1,16.69,14.47,24.2,8.49,,21.94,
12/1/2015,20:00,78.36,16.16,12.23,59.65,25.46,,25.25,
12/1/2015,21:00,88.61,17.41,12.98,54.87,11.45,,43.98,
12/1/2015,22:00,81.45,16.67,11.54,79.6,23.16,,23.89,
12/1/2015,23:00,59.69,12.94,9.66,82.72,23.72,,16.26,
12/1/2015,24:00:00,61.63,13.02,11.79,63.38,17.67,,15.86,
12/2/2015,1:00,,12.33,11.3,15.87,25.43,,15.59,
12/2/2015,2:00,12.88,12.25,13.24,16.91,13.22,,15.84,
12/2/2015,3:00,19.24,11.79,14.49,17.01,13.64,,15.25,
12/2/2015,4:00,19.67,13.41,17.69,17.95,14.02,,16.02,
12/2/2015,5:00,14.25,13.45,15.65,18.23,17.25,,15.95,
12/2/2015,6:00,18.75,11.88,8.95,16.61,12.3,,15.13,
12/2/2015,7:00,15.93,10.95,9.06,14.11,10.51,,13.55,
12/2/2015,8:00,9.61,10.76,8.98,14.31,8.98,,12.87,
12/2/2015,9:00,17.52,8.87,2.54,12.77,10.03,,12.06,
12/2/2015,10:00,8.37,11.19,3.99,12.58,24.9,,11.28,
12/2/2015,11:00,10.33,9.59,3.05,12.41,14.55,,10.52,
12/2/2015,12:00,12.09,7.74,3.87,12.08,10.03,,10.11,
12/2/2015,13:00,11.82,7.35,5.77,11.86,7.75,,10.08,
12/2/2015,14:00,19.68,8.25,5.46,12.36,8.21,,10.33,
12/2/2015,15:00,17.5,8.39,6.86,13.41,6.53,,11.31,
12/2/2015,16:00,17.49,9.66,5.89,13.65,10.63,,11.87,
12/2/2015,17:00,15.91,12.03,11.65,16.91,7.91,,17.6,
12/2/2015,18:00,20.62,15.45,15.84,21.91,13.36,,16.06,
12/2/2015,19:00,29.28,13.04,13.33,20.97,6.71,,14.86,
12/2/2015,20:00,22.15,14.01,13.73,23.57,33.48,,16.07,
12/2/2015,21:00,22.6,12.66,11.59,21.6,24.68,,16.45,
12/2/2015,22:00,21.07,11.35,7.9,19.54,18.46,,14.99,
12/2/2015,23:00,10.61,11.52,7.04,15.03,15.95,,12.32,
12/2/2015,24:00:00,16.86,11.26,13.95,16.22,15.32,,12.99,
